time,seconds_elapsed,relativeAltitude,pressure
1760795673103694000,5059.978694091797,430.677001953125,918.38623046875
1760795674047319300,5060.922319335938,430.677001953125,918.38623046875
1760795674991024000,5061.866024169922,430.6611328125,918.3879852294922
1760795675934595300,5062.809595214844,430.53961181640625,918.4014892578125
1760795676878109200,5063.753109130859,430.52899169921875,918.4026336669922
1760795677821605000,5064.69660522461,430.51318359375,918.4043121337891
1760795678765046300,5065.6400463867185,430.49200439453125,918.4065246582031
1760795679708500500,5066.583500488281,430.40484619140625,918.4162902832031
1760795680651860200,5067.526860107422,430.19610595703125,918.4396362304688
1760795681595392300,5068.470392333985,429.85260009765625,918.4775543212891
1760795682539001300,5069.414001464844,429.3690185546875,918.5314178466797
1760795683482553300,5070.357553222656,429.01495361328125,918.5706329345703
1760795684426153200,5071.301153320313,428.64501953125,918.6117553710938
1760795685369848300,5072.244848388672,428.333251953125,918.646240234375
1760795686313433000,5073.188433105469,427.98443603515625,918.6849975585938
1760795687256927200,5074.131927246094,427.5484619140625,918.7332153320312
1760795688200427300,5075.075427246094,426.869384765625,918.8087463378906
1760795689144001300,5076.019001220703,425.77813720703125,918.9296722412109
1760795690087642000,5076.962642089844,424.332763671875,919.0903472900391
1760795691031155500,5077.906155517579,422.6390380859375,919.2782592773438
1760795691974524200,5078.849524169922,420.82110595703125,919.47998046875
1760795692917882000,5079.792882080078,419.2357177734375,919.6562957763672
1760795693861368000,5080.736368164063,418.0599365234375,919.7868347167969
1760795694804924200,5081.679924072266,417.380859375,919.8622894287109
1760795695748508200,5082.62350805664,417.380859375,919.8622894287109
1760795696692049200,5083.567049072266,417.44427490234375,919.8551940917969
1760795697635575300,5084.510575195312,417.7904052734375,919.8165893554688
1760795698579098000,5085.454098144532,417.9912109375,919.7943878173828
1760795699522648300,5086.3976484375,417.9912109375,919.7943878173828
1760795700466155300,5087.341155273438,417.5076904296875,919.8480987548828
1760795701409682200,5088.284682128906,416.60662841796875,919.9480438232422
1760795702353102000,5089.228102050782,415.216796875,920.1026153564453
1760795703296561200,5090.171561035157,413.26409912109375,920.3195190429688
1760795704239916300,5091.114916259766,411.3193359375,920.5358123779297
1760795705183347200,5092.058347167968,409.3297119140625,920.7567596435547
1760795706126704000,5093.001704101563,407.30828857421875,920.9816741943359
1760795707070079200,5093.945079345704,405.33978271484375,921.2006378173828
1760795708013416200,5094.888416259766,403.677734375,921.3855743408203
1760795708956677000,5095.831677001953,402.1055908203125,921.5602874755859
