time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1760791081998695000,468.8736948242188,503.41238852341746,0.3938080041032715,1.000000007346887,46.973742502672174,455.19381781418895,64.49481938884334,8.001208273680877,3,8.395175031465907,34.50092697143555
1760791082998727200,469.87372705078127,504.2787239509779,0.3771353957905803,1.466765632701441,46.97389473667141,456.0601532417494,65.38142575443518,8.001208273680877,3,8.395578991003646,34.50092697143555
1760791083998755300,470.87375537109375,505.3029149005251,0.3406700196394331,1.000000007346887,46.97401903253318,457.08434419129657,65.1451080393419,8.001208273680877,3,8.395982544895663,34.188907623291016
1760791084998784000,471.8737839355469,506.49211788168657,0.2806244755211158,1.000000007346887,46.97415827285238,458.27354717245805,63.89704123268382,12.001812410521316,3,8.39638639191183,34.188907623291016
1760791085998808800,472.87380883789064,507.8485814461626,0.3275215071430259,1.000000007346887,46.97431294934787,459.6300107369341,63.08049894759797,12.001812410521316,3,8.396794391232412,34.54169845581055
1760791086998831400,473.8738312988281,509.35962338892546,0.315431919621462,1.000000007346887,46.97448091279774,461.14105267969694,63.06724838060814,12.001812410521316,3,8.39720341780951,34.981082916259766
1760791087998852600,474.8738525390625,511.00061049627413,0.32488119860889575,1.000000007346887,46.974613080695455,462.7820397870456,64.46020399012971,12.001812410521316,3,8.397613752631418,34.981082916259766
1760791088998871800,475.87387182617186,512.7407315189537,0.265177124766284,1.000000007346887,46.974750107182466,464.52216080972516,63.816916283530404,12.001812410521316,3,8.398044567978616,35.37324142456055
1760791089998890500,476.8738903808594,514.5238858506614,0.37761414832591655,1.000000007346887,46.974905873347474,466.30531514143286,62.90596712373663,12.001812410521316,3,8.398471451956999,36.325130462646484
1760791090998906400,477.87390625,516.3426778389078,0.30964538193503205,1.000000007346887,46.97509151581777,468.12410712967926,62.56740830695744,12.001812410521316,3,8.39888848544904,36.325130462646484
1760791091998922200,478.8739221191406,518.1870269279794,0.33480775850636924,1.000000007346887,46.9752286705785,469.96845621875093,62.828417155900304,12.001812410521316,3,8.399312934499356,36.31648254394531
1760791092998935800,479.87393579101564,520.0700393315875,0.28142937926831046,1.000000007346887,46.975372303530996,471.851468622359,62.94287063582221,12.001812410521316,3,8.399729747960095,36.172672271728516
1760791093998948900,480.8739489746094,521.9840016966402,0.3509089328861364,1.5372828724627645,46.97552241563005,473.7654309874117,62.67906823950881,12.001812410521316,3,8.400169147517152,35.87819290161133
1760791094998960400,481.87396044921877,523.9353540796635,0.3262523962897507,1.000000007346887,46.975648745857484,475.716783370435,62.81808990987525,12.001812410521316,3,8.400599149512782,35.87819290161133
1760791095998970000,482.8739702148437,525.9503342671428,0.33222389242544653,1.9819970795928907,46.97578106077053,477.7317635579143,63.26283084749146,12.001812410521316,3,8.401009670886625,35.736656188964844
1760791096998980600,483.8739807128906,528.0578490085421,0.29180165839711003,1.000000007346887,46.97592077466879,479.8392782993136,65.1916421181572,8.001208273680877,3,8.401421202197687,35.62779998779297
1760791097998989000,484.87398901367186,530.2620259485683,0.3198000833271483,1.000000007346887,46.976047389404954,482.0434552393398,66.22780913600482,8.001208273680877,3,8.401837299371666,35.612159729003906
1760791098998997200,485.8739973144531,532.5405588228823,0.2591135833311992,1.000000007346887,46.97618786384576,484.3464784700991,66.06267565244143,8.001208273680877,3,8.402264187876886,35.612159729003906
1760791099999003000,486.8740029296875,534.8663605927889,0.3705697425640223,1.000000007346887,46.976341588149765,486.67228024000565,64.51834939053403,8.001208273680877,3,8.40268502608143,35.612159729003906
1760791100999008800,487.8740087890625,537.2403737868092,0.33108091672443773,1.000000007346887,46.97647949291994,489.046293434026,65.08927124287706,12.001812410521316,3,8.403122886520988,35.824241638183594
1760791101999013400,488.8740134277344,539.6641610226795,0.34411406744715306,1.0079218521135562,46.976636991099326,491.47008066989633,64.63297362518519,12.001812410521316,3,8.40354906993933,36.013919830322266
1760791102999017200,489.8740173339844,542.1111310491225,0.2615554072103167,1.000000007346887,46.976770593172674,493.9170506963393,64.94160255302138,12.001812410521316,3,8.403980330418104,36.013919830322266
1760791103999022300,490.8740222167969,544.5828448620342,0.3034789619247833,1.000000007346887,46.976887863520155,496.388764509251,64.06991332057684,12.001812410521316,3,8.404395597707557,35.87821578979492
1760791104999025700,491.87402563476564,547.1070053225409,0.31841394623711866,1.000000007346887,46.97705114508492,498.9129249697577,64.26451907040885,12.001812410521316,3,8.40478876090335,35.510047912597656
1760791105999027700,492.87402783203123,549.7132425432764,0.3120280516741815,1.000000007346887,46.977208446241555,501.51916219049315,64.71996974464363,12.001812410521316,3,8.405209343899,34.579071044921875
1760791106999030300,493.8740302734375,552.4322743640159,0.323805304115447,1.000000007346887,46.97734398248215,504.23819401123274,64.08572520850542,12.001812410521316,3.0255002975463867,8.405628090051847,34.74386978149414
1760791107999031600,494.87403149414064,555.224797572299,0.3353725717814234,1.000000007346887,46.977473140975405,507.03071721951585,64.1765189131424,12.001812410521316,3.0777177810668945,8.406045720497973,34.66259765625
1760791108999031800,495.87403173828125,558.0425984516428,0.30935507430826903,1.000000007346887,46.977587706984345,509.8485180988596,63.429576255698976,12.001812410521316,3,8.40647701105841,34.74386978149414
1760791109999033000,496.874033203125,560.7966579201701,0.31489601695317954,1.000000007346887,46.97772966957431,512.6025775673869,63.61723570314508,12.001812410521316,3.0137977600097656,8.406902760590066,35.35919189453125
1760791110999033900,497.8740339355469,563.4420988159075,0.37415546447549103,1.000000007346887,46.977872997623756,515.2480184631243,64.32685820696355,12.001812410521316,3,8.407322397251253,35.35919189453125
1760791111999034000,498.8740341796875,565.9699052352368,0.3426061912357725,1.000000007346887,46.97801198899477,517.7758248824535,64.6920547615058,12.001812410521316,3.004883050918579,8.40776404185812,35.27341842651367
1760791112999033300,499.8740334472656,568.4147148387326,0.3292521576481234,1.000000007346887,46.97814734988527,520.2206344859494,64.14232698615731,8.001208273680877,3.019240379333496,8.408208177290671,35.27341842651367
1760791113999032000,500.87403198242185,570.8843390395014,0.32165279496050575,1.000000007346887,46.97827797565136,522.6902586867182,63.8221550386238,8.001208273680877,3,8.408645107520643,35.57780838012695
1760791114999031600,501.87403149414064,573.3845929906711,0.28774813227374635,1.000000007346887,46.978407254891074,525.1905126378879,64.21333363276877,8.001208273680877,3,8.409072407605574,35.59687042236328
1760791115999029200,502.874029296875,575.8727576408467,0.33451712653802074,1.000000007346887,46.97854160255428,527.6786772880635,64.42542466687601,8.001208273680877,3,8.409480195626697,35.80747985839844
1760791116999028700,503.8740288085938,578.375999810095,0.2729669473039378,1.000000007346887,46.97866115837998,530.1819194573118,65.28955287990934,8.001208273680877,3,8.409909608456378,35.80747985839844
1760791117999026200,504.87402612304686,580.8934753509373,0.21316175082426334,1.000000007346887,46.9788480150677,532.699394998154,66.4336027356973,8.001208273680877,3,8.410329226411989,35.8735237121582
1760791118999024400,505.8740244140625,583.4497862664482,0.2995227021901556,1.000000007346887,46.97899920520216,535.255705913665,68.35462076052008,8.001208273680877,3,8.410748674730367,35.87574768066406
1760791119999021600,506.874021484375,586.0034428066118,0.35949874903444,1.000000007346887,46.97909603188276,537.8093624538286,68.15887436909668,8.001208273680877,3,8.411217606562332,36.42291259765625
1760791120999018800,507.8740187988281,588.5238368411208,0.26489472981646983,1.000000007346887,46.97919199494801,540.3297564883376,68.09233466620242,8.001208273680877,3,8.411661284222811,36.42291259765625
1760791121999016000,508.87401586914064,590.9956415134723,0.351955893079095,1.000000007346887,46.97930840361954,542.8015611606891,68.01400605680071,8.001208273680877,3,8.412103541476313,36.34233093261719
1760791122999012600,509.8740126953125,593.4402334603574,0.31239801173114706,1.000000007346887,46.979455692479085,545.2461531075742,67.51304583212612,8.001208273680877,3,8.412534284340015,36.18136215209961
1760791123999009000,510.87400903320315,595.8908206445635,0.2788482878265635,1.000000007346887,46.979557796221094,547.6967402917803,67.57028964756,8.001208273680877,3,8.412989499373067,35.89537811279297
1760791124999007700,511.8740078125,598.3724604804216,0.3291642330276887,1.000000007346887,46.97966118063149,550.1783801276384,67.37494623729764,12.001812410521316,3,8.413419593615266,35.565696716308594
1760791125999004000,512.87400390625,600.8868042504084,0.33628916631079536,1.000000007346887,46.97974611690052,552.6927238976252,67.83194053428485,12.001812410521316,3.0803229808807373,8.413851176977523,35.565696716308594
1760791126998998800,513.8739987792969,603.4337842921495,0.29165372081817903,1.000000007346887,46.97988578890517,555.2397039393663,65.93605077541856,12.001812410521316,3.080376625061035,8.414267649773882,35.48368453979492
1760791127998995700,514.8739956054687,606.0040945224664,0.3338705951003062,1.000000007346887,46.98001176621521,557.8100141696832,65.51093980147697,12.001812410521316,3,8.414682985151844,35.442623138427734
1760791128998992000,515.8739919433593,608.580034172573,0.33877754674794114,1.000000007346887,46.98014746302199,560.3859538197898,64.78984941004204,12.001812410521316,3,8.415099691667866,35.41238021850586
1760791129998987800,516.8739877929687,611.1471361630078,0.41568827398420544,2.392513674091601,46.98028793149627,562.9530558102246,65.17005872037997,12.001812410521316,3,8.415519926396296,35.185394287109375
1760791130998983400,517.8739833984375,613.7413469221895,0.3579193572023551,1.000000007346887,46.98044921017433,565.5472665694062,65.37480730112944,12.001812410521316,3.1368350982666016,8.415927560165633,35.445831298828125
1760791131998979000,518.8739790039062,616.3782078170345,0.33812570938487213,1.000000007346887,46.98055162681778,568.1841274642513,66.58118263309377,12.001812410521316,3.0289182662963867,8.416372884503767,35.445831298828125
1760791132998974700,519.873974609375,619.0348203541022,0.312578346444957,1.000000007346887,46.98066598540306,570.840740001319,67.24256351080444,8.001208273680877,3,8.41681703521509,35.82696533203125
1760791133998970600,520.873970703125,621.6789707816671,0.3409352259118648,1.000000007346887,46.98081219210921,573.4848904288839,68.41474008559453,8.001208273680877,3,8.417251114046751,36.10432052612305
1760791134998966300,521.8739663085937,624.2632878339646,0.2621559505326792,1.000000007346887,46.9809365386955,576.0692074811814,68.79882894338103,8.001208273680877,3,8.417688443632636,37.406288146972656
1760791135998961000,522.8739609375,626.7186373050841,0.2635982693260452,1.000000007346887,46.981069720503676,578.5245569523009,69.11298349425576,8.001208273680877,3,8.418150909376173,37.406288146972656
1760791136998956800,523.8739567871094,629.0458362981863,0.29636636880962924,1.000000007346887,46.981180359688736,580.851755945403,68.95636725658737,8.001208273680877,3,8.41860894748737,37.296016693115234
1760791137998952000,524.8739519042969,631.2009754483677,0.27657198647215303,1.000000007346887,46.9813238101068,583.0068950955845,68.4671344667177,8.001208273680877,3,8.419041604461873,37.21416473388672
1760791138998947000,525.8739470214844,633.2480976351333,0.33550173197113037,1.0216438064904791,46.98143910133649,585.0540172823501,67.12313765316678,8.001208273680877,3,8.41950560625564,37.1760139465332
1760791139998942500,526.8739423828125,635.2373527853382,0.30060231472162874,1.000000007346887,46.98155782418844,587.043272432555,66.3496050692845,8.001208273680877,3,8.419957617369805,37.10092544555664
1760791140998936600,527.8739365234375,637.1992703151473,0.2814186570664124,1.000000007346887,46.98169383003495,589.005189962364,65.69451479579939,8.001208273680877,3,8.42037162509863,37.16790771484375
1760791141998932500,528.8739323730468,639.0445134568267,0.27966997262175664,1.000000007346887,46.981810653270635,590.8504331040435,65.8800773751703,8.001208273680877,3,8.4208500292651,37.16790771484375
1760791142998926600,529.8739265136719,640.9199709739681,0.3503632223243566,1.000000007346887,46.981951223928654,592.7258906211849,66.90844431698576,8.001208273680877,3,8.421294948761902,37.16790771484375
1760791143998922000,530.873921875,642.8295992786656,0.28233084682415294,1.000000007346887,46.98209750171508,594.6355189258824,68.12851417823597,8.001208273680877,3,8.421728109001618,37.03358840942383
1760791144998917000,531.8739172363281,644.7735630353321,0.3767214048047625,1.236732639524403,46.98220511324403,596.5794826825489,69.14632847778377,8.001208273680877,3,8.422165614866893,37.05942916870117
1760791145998911700,532.8739118652344,646.7340705265601,0.28796297455665887,1.000000007346887,46.98236276128483,598.5399901737769,68.9078251021561,8.001208273680877,3,8.422625201598922,37.30754470825195
1760791146998906600,533.8739067382812,656.5635568626329,0.33577093164451566,1.000000007346887,46.98246937241457,608.3694765098497,69.19517116053852,8.001208273680877,6.905031681060791,8.423088191711479,37.30754470825195
1760791147998901200,534.8739013671875,658.6950558663876,0.35353174752411404,1.000000007346887,46.98256382159271,610.5009755136044,68.6027478726883,8.001208273680877,7.122490406036377,8.423563061368002,37.616180419921875
1760791148998895600,535.8738955078124,660.8961653999919,0.3530083277897917,1.000000007346887,46.98269839792822,612.7020850472087,68.0584227769733,8.001208273680877,6.949132919311523,8.424015046204103,38.1235237121582
1760791149998890000,536.8738898925782,662.9401940946237,0.36795288829268574,1.000000007346887,46.98281507021317,614.7461137418405,68.56761337959776,8.001208273680877,6.811863899230957,8.42447965155059,37.752777099609375
1760791150998884600,537.8738845214843,664.9068688786103,0.3364405967871766,1.000000007346887,46.98294367555051,616.7127885258271,69.63468700343968,8.001208273680877,6.7128190994262695,8.424940434584702,37.84153366088867
1760791151998879500,538.8738793945313,666.9982189500346,0.3242877748848834,1.000000007346887,46.98304927576818,618.8041385972514,71.50223147725042,8.001208273680877,6.643759250640869,8.425413658487901,37.84153366088867
1760791152998873900,539.8738737792969,669.1589774376305,0.2959163144191091,1.000000007346887,46.98314672318945,620.9648970848473,73.8169894171569,8.001208273680877,6.564927577972412,8.425901256397585,38.109214782714844
1760791153998868500,540.8738684082032,671.4280105577793,0.20057879679449173,1.000000007346887,46.983218027872475,623.2339302049961,76.44826515339096,8.001208273680877,6.466833591461182,8.426396422538398,38.206356048583984
1760791154998863600,541.8738635253907,673.7126844510195,0.16395498908432038,1.000000007346887,46.98328383531964,625.5186040982363,79.70915455750597,8.001208273680877,6.391445159912109,8.42688590196711,38.233863830566406
1760791155998857700,542.8738576660156,675.7603390458237,0.2193479794519629,1.000000007346887,46.98334613612909,627.5662586930405,83.45286320385999,8.001208273680877,6.428341865539551,8.4273821725768,38.233863830566406
1760791156998851600,543.8738515625,678.0867919276438,0.26981040761850744,1.000000007346887,46.98337912802703,629.8927115748606,87.52491953418405,8.001208273680877,6.482259273529053,8.4278770598411,38.05729293823242
1760791157998845700,544.873845703125,680.5522743009695,0.23192773911967163,1.3839262155175411,46.98337628755334,632.3581939481863,97.62566282598738,8.001208273680877,6.542043209075928,8.428368892531624,37.717193603515625
1760791158998840000,545.8738400878906,683.1765884221525,0.20298467887824545,1.000000007346887,46.98331823547251,634.9825080693693,98.73841675499835,8.001208273680877,7.2681989669799805,8.42883945240181,37.69898986816406
1760791159998834700,546.8738347167969,685.8808234403409,0.19755434869871522,1.000000007346887,46.983248692378965,637.6867430875577,104.81223760651307,8.001208273680877,7.111944675445557,8.42931663032221,37.01856994628906
1760791160998828800,547.8738288574219,688.4542476805485,0.22899774896929195,1.000000007346887,46.983148129476625,640.2601673277653,108.66906101571168,8.001208273680877,7.055492877960205,8.429796431530347,37.292476654052734
1760791161998824700,548.8738247070313,691.2801843743194,0.2903640929533006,1.000000007346887,46.98300960863701,643.0861040215362,118.07129452147613,8.001208273680877,7.699119567871094,8.430243937979375,37.292476654052734
1760791162998817500,549.8738176269532,693.7533071790706,0.26978203260435724,1.000000007346887,46.98280288317488,645.5592268262874,121.67171945942164,8.001208273680877,7.756757736206055,8.430671628776325,37.94340133666992
1760791163998812200,550.8738122558593,696.2777100925756,0.2723724877958088,1.7193841137510015,46.982611879343565,648.0836297397924,124.85557115988807,8.001208273680877,7.598222255706787,8.4310935320254,37.94340133666992
1760791164998806800,551.8738068847656,698.9988141158112,0.34792473958789566,3.7259087382279468,46.982404774026314,650.804733763028,124.94801094011503,12.001812410521316,7.524416923522949,8.43148708851546,37.93075942993164
1760791165998800600,552.8738005371093,701.1873873387758,0.30350712011884234,1.5870607153045593,46.98218122901594,652.9933069859926,133.54950038834386,12.001812410521316,7.490927219390869,8.431896596894893,40.178504943847656
1760791166998795500,553.8737954101563,703.330456833916,0.3399551252946313,1.6829596901284642,46.98190596114592,655.1363764811327,137.7173637821557,12.001812410521316,7.55955171585083,8.432267072911792,40.178504943847656
1760791167998790100,554.8737900390626,705.4767270239987,0.34761598975415364,1.8129407908892274,46.98162242399372,657.2826466712155,141.57237719122426,12.001812410521316,7.717690467834473,8.432609253993505,40.178504943847656
1760791168998784300,555.8737841796875,707.4157685323307,0.334858002708663,1.0348844363808205,46.98132502409385,659.2216881795475,144.6621362056846,12.001812410521316,7.823929309844971,8.432909433144639,39.92578887939453
1760791169998779000,556.8737788085938,709.1862238181211,0.30117833567219443,1.122095597404243,46.98100898167103,660.9921434653379,147.3801143632428,12.001812410521316,7.922243118286133,8.433196286666337,40.127052307128906
1760791170998772200,557.8737722167969,711.0891391641196,0.3390753598565179,2.0423490362911867,46.98069268140522,662.8950588113364,150.36825382323167,12.001812410521316,7.924245834350586,8.433469797506818,40.127052307128906
1760791171998766800,558.8737668457031,713.1036279191767,0.40869948220790714,1.3120970747493208,46.9803591075049,664.9095475663935,156.1757587688184,12.001812410521316,7.848221778869629,8.433692923211499,38.66847610473633
1760791172998761200,559.8737612304687,715.3039587002735,0.38684937168828126,1.000000007346887,46.9800314336922,667.1098783474903,160.0639532368749,12.001812410521316,7.791804313659668,8.433886882034878,38.48487854003906
1760791173998755600,560.8737556152344,717.6217478430555,0.3733561965989089,1.000000007346887,46.979706411330035,669.4276674902723,162.90140506339495,12.001812410521316,7.97184944152832,8.434044104433466,38.36119079589844
1760791174998749700,561.8737497558594,719.8839692429154,0.30614712359344826,1.000000007346887,46.979378472848204,671.6898888901322,165.02185095160377,12.001812410521316,7.964898109436035,8.434190643332407,37.650856018066406
1760791175998744000,562.873744140625,722.0659950359857,0.11716039662057791,1.000000007346887,46.97905277719979,673.8719146832025,165.79471417694737,12.001812410521316,8.32744312286377,8.434319366044406,37.650856018066406
1760791176998738000,563.8737380371093,724.183323630031,0.3521589940880123,1.000000007346887,46.9787125148078,675.9892432772479,166.46295256458475,12.001812410521316,8.469200134277344,8.434409617357671,37.508968353271484
1760791177998732500,564.8737326660156,726.4341252666858,0.38122797026852034,1.000000007346887,46.978374534485184,678.2400449139026,167.16012363354628,12.001812410521316,10.460041046142578,8.434527964008089,37.416202545166016
1760791178998726700,565.8737265625,728.77006221957,0.26141891099967396,1.000000007346887,46.97804442565314,680.5759818667868,168.26276205239648,12.001812410521316,10.128778457641602,8.434631065852518,37.416202545166016
1760791179998721000,566.8737209472656,731.5427252292515,0.4117513068282067,1.000000007346887,46.97770131292193,683.3486448764683,170.22776649547413,12.001812410521316,11.179656982421875,8.43472974522708,37.32943344116211
1760791180998728200,567.8737282714844,734.4774548047446,0.37873854317663863,1.000000007346887,46.977363557916505,686.2833744519614,172.00280971735538,12.001812410521316,11.706330299377441,8.434797868056561,37.32943344116211
1760791181998710000,568.8737099609375,737.1539929175126,0.3780479738897855,1.000000007346887,46.977025105586286,688.9599125647294,172.95052578545133,12.001812410521316,10.79496955871582,8.434856721469563,37.197391510009766
1760791182998703000,569.873703125,739.5906112221375,0.2614401857884259,1.000000007346887,46.976679889559854,691.3965308693543,173.93358125231293,12.001812410521316,11.253641128540039,8.434910311409109,37.197391510009766
1760791183998697500,570.8736975097656,741.8306790657555,0.11850545369924825,1.000000007346887,46.97634372720847,693.6365987129723,174.0182072961294,12.001812410521316,10.835351943969727,8.434956184373723,37.63066101074219
1760791184998692000,571.8736921386719,744.0497237961258,0.3247134444671827,1.000000007346887,46.97600275091625,695.8556434433426,174.73687980059813,12.001812410521316,10.623099327087402,8.434992928040023,38.10389709472656
1760791185998686200,572.8736862792969,746.0922632905717,0.24712929002880824,1.000000007346887,46.975659500396794,697.8981829377885,175.7311231173202,12.001812410521316,10.127681732177734,8.435037672067548,38.19758224487305
1760791186998680300,573.8736804199219,748.1144645828647,0.29203099531935134,1.000000007346887,46.97531558353362,699.9203842300815,176.56778030951173,12.001812410521316,9.774225234985352,8.435065645033767,38.19758224487305
1760791187998674000,574.873673828125,750.0115285458116,0.2510548480650497,1.000000007346887,46.97497019213983,701.8174481930284,177.41845304988016,12.001812410521316,9.547576904296875,8.435088572204002,38.34074401855469
1760791188998668500,575.8736684570313,751.9257549910287,0.26910704249576234,1.000000007346887,46.974617186533415,703.7316746382455,179.42766247726613,12.001812410521316,9.433878898620605,8.435102233096906,38.517738342285156
1760791189998663000,576.8736628417969,753.889184085246,0.2835435859723594,1.000000007346887,46.9742749396295,705.6951037324628,180.77956181968676,12.001812410521316,9.351153373718262,8.435093036160874,38.67000961303711
1760791190998657800,577.8736577148437,755.9299709666697,0.30058067619572437,1.000000007346887,46.973929296597895,707.7358906138865,181.93460144984925,12.001812410521316,9.279101371765137,8.435076150437089,38.67000961303711
1760791191998651100,578.8736511230469,757.8998680287223,0.33393702254992136,1.000000007346887,46.97358320217663,709.7057876759391,186.03331600850387,12.001812410521316,9.220468521118164,8.435039731496706,38.26710891723633
1760791192998645500,579.8736455078125,760.1092225454017,0.35740563611105186,1.000000007346887,46.97324102371004,711.9151421926185,188.44967301231432,12.001812410521316,9.134664535522461,8.434982208383946,38.21234130859375
1760791193998639600,580.8736396484375,762.5472073151539,0.38159212879988963,1.000000007346887,46.97290134515784,714.3531269623707,192.9578983928462,12.001812410521316,9.017562866210938,8.434903265526337,38.15822982788086
1760791194998633000,581.8736330566406,765.084303043698,0.31687342921738604,1.000000007346887,46.972580422806864,716.8902226909148,196.7724087801366,12.001812410521316,8.895249366760254,8.434777667380255,37.15863800048828
1760791195998627300,582.8736274414063,767.7956169228842,0.3003523356983018,1.000000007346887,46.972273608762485,719.601536570101,200.57812188377602,12.001812410521316,8.784619331359863,8.434617436471589,37.15863800048828
1760791196998622000,583.8736220703125,770.7866461912697,0.31269210632701044,1.0308627536076704,46.97196805681071,722.5925658384865,204.57815386930227,12.001812410521316,8.631394386291504,8.434438978551038,36.84914779663086
1760791197998615800,584.8736157226563,773.8676303243656,0.3018112505659609,1.000000007346887,46.97167773009118,725.6735499715824,207.5913874443018,12.001812410521316,8.447675704956055,8.43422384044276,36.6275634765625
1760791198998610400,585.8736103515625,776.9746114441078,0.2675567256417565,3.11631463665971,46.97138674417824,728.7805310913246,209.55505317030213,12.001812410521316,8.272626876831055,8.433969852450055,36.46733474731445
1760791199998605000,586.8736049804687,780.2094952101929,0.13369931043689218,1.000000007346887,46.97112322303022,732.0154148574097,216.8542577702413,12.001812410521316,8.136122703552246,8.43368352068455,36.4693489074707
1760791200998598700,587.8735986328124,783.5297993196629,0.2288187006021918,1.000000007346887,46.970873222613655,735.3357189668797,217.16123379229836,8.001208273680877,8.0320405960083,8.433378367968752,36.4693489074707
1760791201998592800,588.8735927734375,786.5754092915287,0.21768400468520024,1.000000007346887,46.970621784426676,738.3813289387455,223.98296718811864,8.001208273680877,7.991647243499756,8.433059085837053,36.17118453979492
1760791202998587100,589.8735871582031,789.4153773610497,0.22960284385724686,1.000000007346887,46.97038952491302,741.2212970082664,225.64719742090563,8.001208273680877,7.97798490524292,8.43270331517797,36.17118453979492
1760791203998581500,590.8735815429687,791.7385540335547,0.22465493113392898,1.000000007346887,46.970165378921955,743.5444736807715,226.98389276223378,8.001208273680877,7.943313121795654,8.432363222680085,36.16218566894531
1760791204998575000,591.8735751953125,794.1535286541664,0.212404264244079,1.000000007346887,46.9699539287491,745.9594483013832,227.49235936480622,8.001208273680877,7.885970592498779,8.431990025146954,36.31508255004883
1760791205998569500,592.8735695800781,796.7053279709299,0.23166914470008226,1.000000007346887,46.96973723647675,748.5112476181467,228.6816182427105,8.001208273680877,7.794319152832031,8.431608942561972,36.47473907470703
1760791206998563300,593.8735632324219,799.5259860232513,0.23375310246810735,1.000000007346887,46.969526676188075,751.3319056704681,230.04503328407176,8.001208273680877,7.668807506561279,8.43124556248924,36.47473907470703
1760791207998557400,594.8735573730469,802.360324840806,0.2727401833747577,1.3213325031447758,46.96931109462457,754.1662444880228,232.54474591651305,8.001208273680877,7.522164344787598,8.430864196487772,36.48797607421875
1760791208998552300,595.8735522460937,804.9817624217956,0.2345754243292127,1.000000007346887,46.969116636485474,756.7876820690124,234.07186693190118,8.001208273680877,7.383319854736328,8.430463620689691,36.675411224365234
1760791209998545700,596.8735456542969,807.2956839528872,0.2057810589174674,1.000000007346887,46.968935942571306,759.101603600104,235.35326506170892,8.001208273680877,7.318617343902588,8.430065158154083,36.66842269897461
1760791210998540300,597.8735402832032,809.1682330516943,0.2410535182871981,1.000000007346887,46.96875158720293,760.9741526989111,235.39990159336176,8.001208273680877,7.210977077484131,8.429688707116151,36.881839752197266
1760791211998534400,598.8735344238281,810.8861882725789,0.2611902651643855,1.000000007346887,46.968563722517985,762.6921079197957,235.70297074721358,8.001208273680877,7.11688756942749,8.42929244432255,36.881839752197266
1760791212998528300,599.8735283203125,812.4229421802623,0.32467845131286666,1.000000007346887,46.96838984289115,764.2288618274791,236.55526907260446,8.001208273680877,7.038707256317139,8.428897700257222,36.927738189697266
1760791213998522400,600.8735224609375,814.1234936233823,0.26772207022031075,1.000000007346887,46.968233962627814,765.9294132705991,237.75760093258015,8.001208273680877,7.049652576446533,8.428494242896427,37.187564849853516
1760791214998516500,601.8735166015625,815.3438743601232,0.2316406488016512,1.000000007346887,46.96805393938625,767.14979400734,238.88715029676015,8.001208273680877,7.00029182434082,8.42806692785745,37.67429733276367
1760791215998510800,602.8735107421875,816.5751571554849,0.2879060474545342,1.000000007346887,46.96787619491011,768.3810768027017,240.1444788399328,8.001208273680877,6.982461452484131,8.4276151462004,38.22697830200195
1760791216998505500,603.8735053710938,817.4526440513507,0.2989285244297102,1.000000007346887,46.967713311967096,769.2585636985675,241.39587877890585,8.001208273680877,6.9921488761901855,8.427155117346603,38.22697830200195
1760791217998498800,604.8734987792968,818.290535168848,0.2875666577354279,1.311394790679183,46.96755389796213,770.0964548160648,242.21634842276447,8.001208273680877,7.036107063293457,8.426709699862938,38.4288215637207
1760791218998493700,605.8734936523438,818.9771155889977,0.267888995388411,1.000000007346887,46.96739892055893,770.7830352362145,243.38663303515446,8.001208273680877,7.01993465423584,8.426262394034772,38.4288215637207
1760791219998487000,606.8734870605468,819.7913576579507,0.27900630000565974,1.000000007346887,46.967249274976886,771.5972773051675,243.8039849141989,8.001208273680877,7.011845111846924,8.425821442657318,37.90968704223633
1760791220998481200,607.8734812011719,820.500465069305,0.22595021119773687,1.000000007346887,46.967107143933035,772.3063847165218,244.5212367393203,8.001208273680877,6.967014312744141,8.42536353288988,37.90968704223633
1760791221998475500,608.8734755859375,821.3138258841204,0.11139489146080493,1.000000007346887,46.96695398989324,773.1197455313372,244.1477346747473,8.001208273680877,6.88422966003418,8.424909829451023,37.810035705566406
1760791222998469000,609.8734692382812,822.2953105455116,0.20404231658068894,1.000000007346887,46.96680345058977,774.1012301927284,243.32038020020534,8.001208273680877,6.830911159515381,8.424456191919637,37.79244613647461
1760791223998463200,610.8734631347656,823.1917427119117,0.2413433807876017,1.000000007346887,46.9666424090579,774.9976623591285,241.9709807070209,8.001208273680877,6.815131187438965,8.424003922520127,37.736907958984375
1760791224998458000,611.8734580078125,824.3231940514636,0.20434622268884162,1.000000007346887,46.96647659140117,776.1291136986804,240.41918904835072,8.001208273680877,6.814259052276611,8.423556267736727,37.43876266479492
1760791225998452200,612.8734521484375,825.4289976567534,0.19614884601784005,1.000000007346887,46.966307666771655,777.2349173039702,239.41812920283695,8.001208273680877,6.797381401062012,8.423118959614007,37.43876266479492
1760791226998446800,613.8734467773437,826.596950986951,0.2629146865330856,1.000000007346887,46.96612257487192,778.4028706341678,238.13296080860735,8.001208273680877,6.800071716308594,8.42269086474246,37.38228225708008
1760791227998439700,614.8734396972657,828.0182840238448,0.240090536460239,1.2749342152467986,46.96594233583871,779.8242036710616,236.94939830847088,8.001208273680877,6.789905071258545,8.422270447864081,37.38228225708008
